individualId	sampleId	ccc_did	maf_ccc_did	maf_url
BAML-2102	BAML-15-00352		54aea512-2083-44bd-bb39-e95dfbc90701	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00351_AML_15-00352_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2104	BAML-15-00353		5db59f3a-60a2-47e7-9376-760ef2a20d22	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00353_AML_15-00354_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2108	BAML-15-00361		12531856-79c4-448b-b2fc-866bdc011fa4	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00361_AML_15-00362_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2108	BAML-15-00362		1f71e486-f410-4ca8-99bc-f60c89381c87	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00361_AML_15-00362_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2108	BAML-15-00362		de123172-75fe-4305-9e11-3325d68a1663	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00361_AML_15-00362_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2113	BAML-15-00372		5a6a11cf-4184-4b62-bf35-402ee95acdd3	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00371_AML_15-00372_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2127	BAML-15-00383		3baa5f5f-09b5-4c72-a8a4-704db401790f	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/mutect/Pair_15-00383_AML_15-00382_Skin.mutect.c.0.annot.filt.maf
BAML-2135	BAML-15-00418		367d7e8f-dc78-4a7c-a07b-4a7de6ca2177	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00417_AML_15-00418_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2142	BAML-15-00471		ef719eee-41d8-4a88-a52e-73852bc634b4	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00471_AML_15-00536_Skin.mutect.c.0.annot.filt.maf
BAML-2142	BAML-15-00471		c9b6535d-2687-45b7-8541-8ed340386cb6	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00471_AML_15-00536_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2140	BAML-15-00429		910f1125-59d7-4f16-b8c1-f800833b9d60	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00492_AML_15-00429_Skin.mutect.c.0.annot.filt.maf
BAML-2147	BAML-15-00464		9c12fb2b-a6ab-4e0a-9b6f-4f6575ca4b6a	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00464_AML_15-00465_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2147	BAML-15-00465		c484b1a0-81be-41ab-a542-0dde5aa73808	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00464_AML_15-00465_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2140	BAML-15-00492		60edcc1d-74ce-4ff5-9b31-e1495db06f4f	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00492_AML_15-00429_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2188	BAML-15-00514		583dcb0c-8164-4c32-9492-a1a9192e04b3	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00514_AML_15-00516_Skin.mutect.c.0.annot.filt.maf
BAML-2188	BAML-15-00516		c9eaa4a1-6f4c-461c-a939-8eb5dac99f33	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00514_AML_15-00516_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2192	BAML-15-00524		81645ff7-1ac2-4cba-9508-e2ebf8e2f9ae	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00525_AML_15-00524_Skin.mutect.c.0.annot.filt.maf
BAML-2192	BAML-15-00525		0da8844c-fafb-435f-a121-d496d030c6d6	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00525_AML_15-00524_Skin.mutect.c.0.annot.filt.maf
BAML-2195	BAML-15-00534		3aba4422-2c4c-47fa-8cfa-39be55764bd8	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00534_AML_15-00535_Skin.mutect.c.0.annot.filt.maf
BAML-2195	BAML-15-00535		007960a3-54fd-45ec-a371-0418ca5b6b52	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00534_AML_15-00535_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2142	BAML-15-00536		f777299f-5f9b-4b43-a4b2-0dda0ec628d0	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00471_AML_15-00536_Skin.mutect.c.0.annot.filt.maf
BAML-2142	BAML-15-00536		bd5b9863-8bc1-4107-9604-9ac034aecf58	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00471_AML_15-00536_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2196	BAML-15-00539		5f35d76b-0e3f-4994-a10d-d338a2435809	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00539_AML_15-00540_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2196	BAML-15-00540		65fdb24d-f47d-49c4-81d4-b1bc587cda73	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00539_AML_15-00540_Skin.mutect.c.0.annot.filt.maf
BAML-2205	BAML-15-00558		88463764-557c-482c-a996-e7eba5404313	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00559_AML_15-00558_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2205	BAML-15-00559		e3c8ef79-b562-4b3b-a146-3269c6f9157c	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00559_AML_15-00558_Skin.mutect.c.0.annot.filt.maf
BAML-2222	BAML-15-00581		135d9024-5ef6-4b0d-9b6b-1cd004aa1a48	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00581_AML_15-00582_Skin.mutect.c.0.annot.filt.maf
BAML-2225	BAML-15-00593		33bc5237-805a-4bd3-ba4b-2b7a862803c1	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00593_AML_15-00640_Skin.mutect.c.0.annot.filt.maf
BAML-2226	BAML-15-00595		d7f1f964-8d4d-49c1-aa71-20be12d55bee	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00595_AML_15-00596_Skin.mutect.c.0.annot.filt.maf
BAML-2232	BAML-15-00607		d144cfe9-85fa-44e7-a43d-ce2aed4dbdaf	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00608_AML_15-00607_Skin.mutect.c.0.annot.filt.maf
BAML-2234	BAML-15-00613		a90473e1-5fc8-4cd4-9745-cc598407d0a4	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00614_AML_15-00613_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2234	BAML-15-00614		d6d51831-2574-4b98-a8be-5b03d49da145	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00614_AML_15-00613_Skin.mutect.c.0.annot.filt.maf
BAML-2234	BAML-15-00614		7500d76a-8f10-41ca-b151-195d617b29bb	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00614_AML_15-00613_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2235	BAML-15-00615		bde76d9a-c629-4a94-84be-8639e46c70d3	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00615_AML_15-00660_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2239	BAML-15-00627		b19b3636-f4b8-4907-b0a2-ca2dcee305fa	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00626_AML_15-00627_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2225	BAML-15-00640		0929716c-1d0b-492b-b8e9-83f42d76d641	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00593_AML_15-00640_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2235	BAML-15-00660		6f156bd2-a536-4029-b798-232faee91cc3	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00615_AML_15-00660_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1131	BAML-13-00281		a3ab056f-35a2-4aea-88ff-1bd9533ec900	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00281_AML_13-00414_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1137	BAML-13-00286		11ca23ea-57f3-496a-8054-020de1d162fc	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00286_AML_13-00415_Skin.mutect.c.0.annot.filt.maf
BAML-1153	BAML-13-00331		3a28eaf6-214b-4da7-a084-929c4d2260de	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00331_AML_13-00531_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1159	BAML-13-00342		764c9112-9c18-41a8-b2c7-0a7551e94ec6	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00342_AML_13-00530_Skin.mutect.c.0.annot.filt.maf
BAML-1163	BAML-13-00354		08151774-fd86-47a9-bb1f-e2ae8a75f3b3	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00354_AML_14-00218_Skin.mutect.c.0.annot.filt.maf
BAML-1163	BAML-13-00354		8ce53e3e-f2d9-42d5-8be2-b5399f51cd8b	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00354_AML_14-00218_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1163	BAML-13-00354		e60b0fdc-d02f-4fe7-9c37-bbb2aaa8afe6	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00354_AML_14-00218_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1171	BAML-13-00365		61dfba0b-a8bc-4bb4-9160-bc012f3adf1e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00365_AML_14-00224_Skin.mutect.c.0.annot.filt.maf
BAML-1187	BAML-13-00398		f3fb3475-b05e-43d9-8897-01f205caddd8	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00396_AML_13-00398_Skin.mutect.c.0.annot.filt.maf
BAML-1243	BAML-13-00486		9b1fa79f-835c-4ab0-b53c-ee04405841ca	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00487_AML_13-00486_Skin.mutect.c.0.annot.filt.maf
BAML-1243	BAML-13-00486		66427049-d793-4d15-85bb-b99edc08d876	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00487_AML_13-00486_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1232	BAML-13-00489		a7d0dd3d-9378-48a1-8c7f-bcc575c1d75b	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00466_AML_13-00489_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1246	BAML-13-00495		f9d565c4-a88a-46e3-82d3-3a2d1b1806ea	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00493_AML_13-00495_Skin.mutect.c.0.annot.filt.maf
BAML-1247	BAML-13-00498		ac7847a9-d06b-4a85-ad3f-f2ec50a533ef	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00496_AML_13-00498_Skin.mutect.c.0.annot.filt.maf
BAML-1247	BAML-13-00498		7cf02c41-8f7c-4797-9b67-375eb82b040d	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00496_AML_13-00498_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1248	BAML-13-00500		644033a3-344d-4b27-b5f5-f65b15a55aba	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00500_AML_13-00499_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1255	BAML-13-00513		4aca0972-8764-4677-b086-1a273502c597	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00513_AML_13-00520_Skin.mutect.c.0.annot.filt.maf
BAML-1190	BAML-13-00410		039970eb-d36a-4bfe-8ee0-916064c47c64	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00409_AML_13-00410_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1137	BAML-13-00415		12181939-122d-4a4e-9fe6-f6919b89cf48	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00286_AML_13-00415_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1131	BAML-13-00414		73864c30-ad8c-47f9-bc9f-26318ac6e0bd	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00281_AML_13-00414_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1193	BAML-13-00417		652ed26b-cace-4068-887b-47e73a317b96	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00417_AML_13-00505_Skin.mutect.c.0.annot.filt.maf
BAML-1193	BAML-13-00417		8dac5866-d64a-4045-a3ed-54f94ab258ac	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00417_AML_13-00505_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1194	BAML-13-00420		4dc3d48c-e706-46f8-9843-7ebe06f86884	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00420_AML_13-00465_Skin.mutect.c.0.annot.filt.maf
BAML-1224	BAML-13-00450		86e20930-11ed-4bca-96a7-7bbf96746598	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00450_AML_13-00474_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1194	BAML-13-00465		3ada17e1-2dac-4ecf-8567-df72c5b7199a	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00420_AML_13-00465_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1232	BAML-13-00466		324878b2-e833-45e6-b5e7-ed937814445b	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00466_AML_13-00489_Skin.mutect.c.0.annot.filt.maf
BAML-1233	BAML-13-00468		b48953b4-c08f-433f-8dba-a0194d5e3abc	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00468_AML_13-00467_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1082	BAML-13-00228		0bdbb98e-cee2-41c7-9ce1-5fed04189c0b	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00201_AML_13-00228_Skin.mutect.c.0.annot.filt.maf
BAML-707	BAML-13-00234		819ab1f7-b054-4a8f-acdb-8f3d05d7fa76	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_12-00127_AML_13-00234_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1101	BAML-13-00232		55c7827f-b870-4d42-ac41-918ee392039c	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00232_AML_13-00233_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1355	BAML-13-00583		5dc2f072-dc0f-4a3c-8c32-c01b6ddc0c0a	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00535_AML_13-00583_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1368	BAML-13-00600		83be344c-a6a6-4665-af79-c3b1bf5fc31e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00600_AML_13-00647_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1283	BAML-13-00610		0ef44c78-4414-4232-bd45-397b01f9a666	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00540_AML_13-00610_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1369	BAML-13-00611		34ffe748-c5d5-47cd-b50e-a302195267e2	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00601_AML_13-00611_Skin.mutect.c.0.annot.filt.maf
BAML-1373	BAML-13-00619		9abf7fb9-55f6-463e-a80f-1d04ae8fd137	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00619_AML_13-00617_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1377	BAML-13-00622		8830f676-f386-44f4-80cc-bccc05e6f6a2	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00622_AML_13-00624_Skin.mutect.c.0.annot.filt.maf
BAML-1377	BAML-13-00624		b22830be-4e61-407e-b010-04f3009857e1	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00622_AML_13-00624_Skin.mutect.c.0.annot.filt.maf
BAML-1378	BAML-13-00627		7a5b5d42-56a2-47cd-a436-6c16a882f52c	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00625_AML_13-00627_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1315	BAML-13-00646		6ee953ea-778b-425c-9fb6-32113f9df98e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00552_AML_13-00646_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1368	BAML-13-00647		83f98c91-c4fe-4135-89ba-779a0c8286ef	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00600_AML_13-00647_Skin.mutect.c.0.annot.filt.maf
BAML-1094	BAML-13-00218		467545a5-a907-4270-8f9e-3a991f8105c2	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00218_AML_13-00249_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1281	BAML-13-00532		a1ed7165-cc21-4b8d-9d2c-97d9a5a9323f	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00532_AML_13-00533_Skin.mutect.c.0.annot.filt.maf
BAML-1286	BAML-13-00545		f18b29a9-5692-4093-ba94-e807c17ebd52	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00545_AML_13-00547_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1286	BAML-13-00547		6acc0fb1-5f04-4f96-83f7-e0ab9f89750a	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00545_AML_13-00547_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1339	BAML-13-00555		a52a60c6-5581-4e99-a466-7150db2cf4c1	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00554_AML_13-00555_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1341	BAML-13-00558		3c7a354d-67e3-4370-b8bb-351809376940	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00558_AML_13-00560_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1343	BAML-13-00563		c21bdaa8-836d-4b5d-9175-0b5bf23ee59d	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00563_AML_13-00628_Skin.mutect.c.0.annot.filt.maf
BAML-1343	BAML-13-00563		a50fcdaf-092b-43d6-a047-e901a25f045a	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00563_AML_13-00628_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1353	BAML-13-00578		ddb3a77a-1121-4d1b-aebd-d2cff28b3a2a	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00578_AML_13-00579_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1093	BAML-13-00243		65ac2514-54ec-4f81-820c-ea0865a4fb47	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00242_AML_13-00243_Skin.mutect.c.0.annot.filt.maf
BAML-1094	BAML-13-00249		dca908f3-a9de-42bb-919a-8094bb3c9e98	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00218_AML_13-00249_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1082	BAML-13-00201		4970a27d-5641-4b77-8d58-2154526bba0b	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00201_AML_13-00228_Skin.mutect.c.0.annot.filt.maf
BAML-1088	BAML-13-00204		19bd37d9-3ece-4bd0-a3c0-ea6e2a4d9778	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00204_AML_13-00209_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-707	BAML-12-00127		1b73e899-621d-4581-abcf-ee3e45a4284e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_12-00127_AML_13-00234_Skin.mutect.c.0.annot.filt.maf
BAML-1011	BAML-13-00098		54a5cba3-786f-4ccd-833d-522101b2f3ed	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00098_AML_14-00050_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1011	BAML-13-00098		dbc467a0-7791-4368-adff-a37c674d63b3	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00098_AML_14-00050_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1078	BAML-13-00195		e65d7a1f-a48e-4bc9-9213-4b553771efed	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00195_AML_13-00225_Skin.mutect.c.0.annot.filt.maf
BAML-1398	BAML-13-00660		6817e1f0-d022-46b3-b636-fbba8b7d9e0f	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00660_AML_13-00663_Skin.mutect.c.0.annot.filt.maf
BAML-1398	BAML-13-00660		3cd0524f-e8ae-4181-a300-50a374a96446	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00660_AML_13-00663_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1398	BAML-13-00663		dd74e206-6c63-4667-bf6f-0430c87e9b2d	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00660_AML_13-00663_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1400	BAML-14-00003		d05243b6-8296-4203-8d8e-46bfed0ee606	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_14-00004_AML_14-00003_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1400	BAML-14-00004		3fedb8ec-24c3-401f-81d9-0abc12ad9379	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_14-00004_AML_14-00003_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1406	BAML-14-00014		e2e4c47f-34c3-4d59-be5f-bafed667305f	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_14-00012_AML_14-00014_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1374	BAML-14-00017		de3eaed0-1cac-4534-a83b-45a71432ce18	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00614_AML_14-00017_Skin.mutect.c.0.annot.filt.maf
BAML-1394	BAML-14-00036		ffb5db77-9cc5-4413-bf9b-602f4c2ffeb2	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00654_AML_14-00036_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1408	BAML-14-00020		c849e9ce-f868-4cd6-b157-f7a5afb18afb	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_14-00021_AML_14-00020_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
